Filename,Buggy/Deleted,Fixed/Added
,,+                    <customize/>
,,+                </testng>
,,+            </sequential>
,,+        </macrodef>
,,+    </target>
,,"+    <target name=""-init-macrodef-test-impl"">"
,,"+        <macrodef name=""test-impl"" uri=""http://www.netbeans.org/ns/j2se-project/3"">"
,,"+            <attribute default=""${includes}"" name=""includes""/>"
,,"+            <attribute default=""${excludes}"" name=""excludes""/>"
,,"+            <attribute default=""**"" name=""testincludes""/>"
,,"+            <attribute default="""" name=""testmethods""/>"
,,"+            <element implicit=""true"" name=""customize"" optional=""true""/>"
,,+            <sequential>
,,+                <echo>No tests executed.</echo>
,,+            </sequential>
,,+        </macrodef>
,,+    </target>
,,"+    <target depends=""-init-macrodef-junit"" if=""${junit.available}"" name=""-init-macrodef-junit-impl"">"
,,"+        <macrodef name=""test-impl"" uri=""http://www.netbeans.org/ns/j2se-project/3"">"
,,"+            <attribute default=""${includes}"" name=""includes""/>"
,,"+            <attribute default=""${excludes}"" name=""excludes""/>"
,,"+            <attribute default=""**"" name=""testincludes""/>"
,,"+            <attribute default="""" name=""testmethods""/>"
,,"+            <element implicit=""true"" name=""customize"" optional=""true""/>"
,,+            <sequential>
,,"+                <j2seproject3:junit excludes=""@{excludes}"" includes=""@{includes}"" testincludes=""@{testincludes}"" testmethods=""@{testmethods}"">"
,,+                    <customize/>
,,+                </j2seproject3:junit>
,,+            </sequential>
,,+        </macrodef>
,,+    </target>
,,"+    <target depends=""-init-macrodef-testng"" if=""${testng.available}"" name=""-init-macrodef-testng-impl"">"
,,"+        <macrodef name=""test-impl"" uri=""http://www.netbeans.org/ns/j2se-project/3"">"
,,"+            <attribute default=""${includes}"" name=""includes""/>"
,,"+            <attribute default=""${excludes}"" name=""excludes""/>"
,,"+            <attribute default=""**"" name=""testincludes""/>"
,,"+            <attribute default="""" name=""testmethods""/>"
,,"+            <element implicit=""true"" name=""customize"" optional=""true""/>"
,,+            <sequential>
,,"+                <j2seproject3:testng excludes=""@{excludes}"" includes=""@{includes}"" testincludes=""@{testincludes}"" testmethods=""@{testmethods}"">"
,,+                    <customize/>
,,+                </j2seproject3:testng>
,,+            </sequential>
,,+        </macrodef>
,,+    </target>
,,"+    <target depends=""-init-macrodef-test-impl,-init-macrodef-junit-impl,-init-macrodef-testng-impl"" name=""-init-macrodef-test"">"
,,"+        <macrodef name=""test"" uri=""http://www.netbeans.org/ns/j2se-project/3"">"
,,"+            <attribute default=""${includes}"" name=""includes""/>"
,,"+            <attribute default=""${excludes}"" name=""excludes""/>"
,,"+            <attribute default=""**"" name=""testincludes""/>"
,,"+            <attribute default="""" name=""testmethods""/>"
,,+            <sequential>
,,"+                <j2seproject3:test-impl excludes=""@{excludes}"" includes=""@{includes}"" testincludes=""@{testincludes}"" testmethods=""@{testmethods}"">"
,,+                    <customize>
,,+                        <classpath>
,,"+                            <path path=""${run.test.classpath}""/>"
,,+                        </classpath>
,,"+                        <jvmarg line=""${endorsed.classpath.cmd.line.arg}""/>"
,,"+                        <jvmarg line=""${run.jvmargs}""/>"
,,"+                        <jvmarg line=""${run.jvmargs.ide}""/>"
,,+                    </customize>
,,+                </j2seproject3:test-impl>
,,+            </sequential>
,,+        </macrodef>
,,+    </target>
,,"+    <target if=""${junit.available}"" name=""-init-macrodef-junit-debug"" unless=""${nb.junit.batch}"">"
,,"+        <macrodef name=""junit-debug"" uri=""http://www.netbeans.org/ns/j2se-project/3"">"
,,"+            <attribute default=""${includes}"" name=""includes""/>"
,,"+            <attribute default=""${excludes}"" name=""excludes""/>"
,,"+            <attribute default=""**"" name=""testincludes""/>"
,,"+            <attribute default="""" name=""testmethods""/>"
,,"+            <element name=""customize"" optional=""true""/>"
,,+            <sequential>
,,"+                <property name=""junit.forkmode"" value=""perTest""/>"
,,"+                <junit dir=""${work.dir}"" errorproperty=""tests.failed"" failureproperty=""tests.failed"" fork=""true"" forkmode=""${junit.forkmode}"" showoutput=""true"" tempdir=""${build.dir}"">"
,,"+                    <test methods=""@{testmethods}"" name=""@{testincludes}"" todir=""${build.test.results.dir}""/>"
,,+                    <syspropertyset>
,,"+                        <propertyref prefix=""test-sys-prop.""/>"
,,"+                        <mapper from=""test-sys-prop.*"" to=""*"" type=""glob""/>"
,,+                    </syspropertyset>
,,"+                    <formatter type=""brief"" usefile=""false""/>"
,,"+                    <formatter type=""xml""/>"
,,"+                    <jvmarg value=""-ea""/>"
,,"+                    <jvmarg line=""${debug-args-line}""/>"
,,"+                    <jvmarg value=""-Xrunjdwp:transport=${debug-transport},address=${jpda.address}""/>"
,,+                    <customize/>
,,+                </junit>
,,+            </sequential>
,,+        </macrodef>
,,+    </target>
,,"+    <target depends=""-init-test-properties"" if=""${nb.junit.batch}"" name=""-init-macrodef-junit-debug-batch"">"
,,"+        <macrodef name=""junit-debug"" uri=""http://www.netbeans.org/ns/j2se-project/3"">"
,,"+            <attribute default=""${includes}"" name=""includes""/>"
,,"+            <attribute default=""${excludes}"" name=""excludes""/>"
,,"+            <attribute default=""**"" name=""testincludes""/>"
,,"+            <attribute default="""" name=""testmethods""/>"
,,"+            <element name=""customize"" optional=""true""/>"
,,+            <sequential>
,,"+                <property name=""junit.forkmode"" value=""perTest""/>"
,,"+                <junit dir=""${work.dir}"" errorproperty=""tests.failed"" failureproperty=""tests.failed"" fork=""true"" forkmode=""${junit.forkmode}"" showoutput=""true"" tempdir=""${build.dir}"">"
,,"+                    <batchtest todir=""${build.test.results.dir}"">"
,,"+                        <fileset dir=""${test.src.dir}"" excludes=""@{excludes},${excludes}"" includes=""@{includes}"">"
,,"+                            <filename name=""@{testincludes}""/>"
,,+                        </fileset>
,,"+                        <fileset dir=""${build.test.classes.dir}"" excludes=""@{excludes},${excludes},${test.binaryexcludes}"" includes=""${test.binaryincludes}"">"
,,"+                            <filename name=""${test.binarytestincludes}""/>"
,,+                        </fileset>
,,+                    </batchtest>
,,+                    <syspropertyset>
,,"+                        <propertyref prefix=""test-sys-prop.""/>"
,,"+                        <mapper from=""test-sys-prop.*"" to=""*"" type=""glob""/>"
,,+                    </syspropertyset>
,,"+                    <formatter type=""brief"" usefile=""false""/>"
,,"+                    <formatter type=""xml""/>"
,,"+                    <jvmarg value=""-ea""/>"
,,"+                    <jvmarg line=""${debug-args-line}""/>"
,,"+                    <jvmarg value=""-Xrunjdwp:transport=${debug-transport},address=${jpda.address}""/>"
,,+                    <customize/>
,,+                </junit>
,,+            </sequential>
,,+        </macrodef>
,,+    </target>
,,"+    <target depends=""-init-macrodef-junit-debug,-init-macrodef-junit-debug-batch"" if=""${junit.available}"" name=""-init-macrodef-junit-debug-impl"">"
,,"+        <macrodef name=""test-debug-impl"" uri=""http://www.netbeans.org/ns/j2se-project/3"">"
,,"+            <attribute default=""${includes}"" name=""includes""/>"
,,"+            <attribute default=""${excludes}"" name=""excludes""/>"
,,"+            <attribute default=""**"" name=""testincludes""/>"
,,"+            <attribute default="""" name=""testmethods""/>"
,,"+            <element implicit=""true"" name=""customize"" optional=""true""/>"
,,+            <sequential>
,,"+                <j2seproject3:junit-debug excludes=""@{excludes}"" includes=""@{includes}"" testincludes=""@{testincludes}"" testmethods=""@{testmethods}"">"
,,+                    <customize/>
,,+                </j2seproject3:junit-debug>
,,+            </sequential>
,,+        </macrodef>
,,+    </target>
,,"+    <target if=""${testng.available}"" name=""-init-macrodef-testng-debug"">"
,,"+        <macrodef name=""testng-debug"" uri=""http://www.netbeans.org/ns/j2se-project/3"">"
,,"+            <attribute default=""${main.class}"" name=""testClass""/>"
,,"+            <attribute default="""" name=""testMethod""/>"
,,"+            <element name=""customize2"" optional=""true""/>"
,,+            <sequential>
,,"+                <condition else=""-testclass @{testClass}"" property=""test.class.or.method"" value=""-methods @{testClass}.@{testMethod}"">"
,,"+                    <isset property=""test.method""/>"
,,+                </condition>
,,"+                <condition else=""-suitename Calculator -testname @{testClass} ${test.class.or.method}"" property=""testng.cmd.args"" value=""@{testClass}"">"
,,"+                    <matches pattern="".*\.xml"" string=""@{testClass}""/>"
,,+                </condition>
,,"+                <delete dir=""${build.test.results.dir}"" quiet=""true""/>"
,,"+                <mkdir dir=""${build.test.results.dir}""/>"
,,"+                <j2seproject3:debug classname=""org.testng.TestNG"" classpath=""${debug.test.classpath}"">"
,,+                    <customize>
,,+                        <customize2/>
,,"+                        <jvmarg value=""-ea""/>"
,,"+                        <arg line=""${testng.debug.mode}""/>"
,,"+                        <arg line=""-d ${build.test.results.dir}""/>"
,,"+                        <arg line=""-listener org.testng.reporters.VerboseReporter""/>"
,,"+                        <arg line=""${testng.cmd.args}""/>"
,,+                    </customize>
,,+                </j2seproject3:debug>
,,+            </sequential>
,,+        </macrodef>
,,+    </target>
,,"+    <target depends=""-init-macrodef-testng-debug"" if=""${testng.available}"" name=""-init-macrodef-testng-debug-impl"">"
,,"+        <macrodef name=""testng-debug-impl"" uri=""http://www.netbeans.org/ns/j2se-project/3"">"
,,"+            <attribute default=""${main.class}"" name=""testClass""/>"
,,"+            <attribute default="""" name=""testMethod""/>"
,,"+            <element implicit=""true"" name=""customize2"" optional=""true""/>"
,,+            <sequential>
,,"+                <j2seproject3:testng-debug testClass=""@{testClass}"" testMethod=""@{testMethod}"">"
,,+                    <customize2/>
,,+                </j2seproject3:testng-debug>
,,+            </sequential>
,,+        </macrodef>
,,+    </target>
,,"+    <target depends=""-init-macrodef-junit-debug-impl"" if=""${junit.available}"" name=""-init-macrodef-test-debug-junit"">"
,,"+        <macrodef name=""test-debug"" uri=""http://www.netbeans.org/ns/j2se-project/3"">"
,,"+            <attribute default=""${includes}"" name=""includes""/>"
,,"+            <attribute default=""${excludes}"" name=""excludes""/>"
,,"+            <attribute default=""**"" name=""testincludes""/>"
,,"+            <attribute default="""" name=""testmethods""/>"
,,"+            <attribute default=""${main.class}"" name=""testClass""/>"
,,"+            <attribute default="""" name=""testMethod""/>"
,,+            <sequential>
,,"+                <j2seproject3:test-debug-impl excludes=""@{excludes}"" includes=""@{includes}"" testincludes=""@{testincludes}"" testmethods=""@{testmethods}"">"
,,+                    <customize>
,,+                        <classpath>
,,"+                            <path path=""${run.test.classpath}""/>"
,,+                        </classpath>
,,"+                        <jvmarg line=""${endorsed.classpath.cmd.line.arg}""/>"
,,"+                        <jvmarg line=""${run.jvmargs}""/>"
,,"+                        <jvmarg line=""${run.jvmargs.ide}""/>"
,,+                    </customize>
,,+                </j2seproject3:test-debug-impl>
,,+            </sequential>
,,+        </macrodef>
,,+    </target>
,,"+    <target depends=""-init-macrodef-testng-debug-impl"" if=""${testng.available}"" name=""-init-macrodef-test-debug-testng"">"
,,"+        <macrodef name=""test-debug"" uri=""http://www.netbeans.org/ns/j2se-project/3"">"
,,"+            <attribute default=""${includes}"" name=""includes""/>"
,,"+            <attribute default=""${excludes}"" name=""excludes""/>"
,,"+            <attribute default=""**"" name=""testincludes""/>"
,,"+            <attribute default="""" name=""testmethods""/>"
,,"+            <attribute default=""${main.class}"" name=""testClass""/>"
,,"+            <attribute default="""" name=""testMethod""/>"
,,+            <sequential>
,,"+                <j2seproject3:testng-debug-impl testClass=""@{testClass}"" testMethod=""@{testMethod}"">"
,,+                    <customize2>
,,+                        <syspropertyset>
,,"+                            <propertyref prefix=""test-sys-prop.""/>"
,,"+                            <mapper from=""test-sys-prop.*"" to=""*"" type=""glob""/>"
,,+                        </syspropertyset>
,,+                    </customize2>
,,+                </j2seproject3:testng-debug-impl>
,,+            </sequential>
,,+        </macrodef>
,,+    </target>
,,"+    <target depends=""-init-macrodef-test-debug-junit,-init-macrodef-test-debug-testng"" name=""-init-macrodef-test-debug""/>"
,,+    <!--
,,+                pre NB7.2 profiling section; consider it deprecated
,,+            -->
,,"+    <target depends=""-profile-pre-init, init, -profile-post-init, -profile-init-macrodef-profile, -profile-init-check"" if=""profiler.info.jvmargs.agent"" name=""profile-init""/>"
,,"+    <target if=""profiler.info.jvmargs.agent"" name=""-profile-pre-init"">"
,,+        <!-- Empty placeholder for easier customization. -->
,,+        <!-- You can override this target in the ../build.xml file. -->
,,+    </target>
,,"+    <target if=""profiler.info.jvmargs.agent"" name=""-profile-post-init"">"
,,+        <!-- Empty placeholder for easier customization. -->
,,+        <!-- You can override this target in the ../build.xml file. -->
,,+    </target>
,,"+    <target if=""profiler.info.jvmargs.agent"" name=""-profile-init-macrodef-profile"">"
,,"+        <macrodef name=""resolve"">"
,,"+            <attribute name=""name""/>"
,,"+            <attribute name=""value""/>"
,,+            <sequential>
,,"+                <property name=""@{name}"" value=""${env.@{value}}""/>"
,,+            </sequential>
,,+        </macrodef>
,,"+        <macrodef name=""profile"">"
,,"+            <attribute default=""${main.class}"" name=""classname""/>"
,,"+            <element name=""customize"" optional=""true""/>"
,,+            <sequential>
,,"+                <property environment=""env""/>"
,,"+                <resolve name=""profiler.current.path"" value=""${profiler.info.pathvar}""/>"
,,"+                <java classname=""@{classname}"" dir=""${profiler.info.dir}"" failonerror=""${java.failonerror}"" fork=""true"" jvm=""${profiler.info.jvm}"">"
,,"+                    <jvmarg line=""${endorsed.classpath.cmd.line.arg}""/>"
,,"+                    <jvmarg value=""${profiler.info.jvmargs.agent}""/>"
,,"+                    <jvmarg line=""${profiler.info.jvmargs}""/>"
,,"+                    <env key=""${profiler.info.pathvar}"" path=""${profiler.info.agentpath}:${profiler.current.path}""/>"
,,"+                    <arg line=""${application.args}""/>"
,,+                    <classpath>
,,"+                        <path path=""${run.classpath}""/>"
,,+                    </classpath>
,,+                    <syspropertyset>
,,"+                        <propertyref prefix=""run-sys-prop.""/>"
,,"+                        <mapper from=""run-sys-prop.*"" to=""*"" type=""glob""/>"
,,+                    </syspropertyset>
,,+                    <customize/>
,,+                </java>
,,+            </sequential>
,,+        </macrodef>
,,+    </target>
,,"+    <target depends=""-profile-pre-init, init, -profile-post-init, -profile-init-macrodef-profile"" if=""profiler.info.jvmargs.agent"" name=""-profile-init-check"">"
,,"+        <fail unless=""profiler.info.jvm"">Must set JVM to use for profiling in profiler.info.jvm</fail>"
,,"+        <fail unless=""profiler.info.jvmargs.agent"">Must set profiler agent JVM arguments in profiler.info.jvmargs.agent</fail>"
,,+    </target>
,,+    <!--
,,+                end of pre NB7.2 profiling section
,,+            -->
,,"+    <target depends=""-init-debug-args"" name=""-init-macrodef-nbjpda"">"
,,"+        <macrodef name=""nbjpdastart"" uri=""http://www.netbeans.org/ns/j2se-project/1"">"
,,"+            <attribute default=""${main.class}"" name=""name""/>"
,,"+            <attribute default=""${debug.classpath}"" name=""classpath""/>"
,,"+            <attribute default="""" name=""stopclassname""/>"
,,+            <sequential>
,,"+                <nbjpdastart addressproperty=""jpda.address"" name=""@{name}"" stopclassname=""@{stopclassname}"" transport=""${debug-transport}"">"
,,+                    <classpath>
,,"+                        <path path=""@{classpath}""/>"
,,+                    </classpath>
,,+                </nbjpdastart>
,,+            </sequential>
,,+        </macrodef>
,,"+        <macrodef name=""nbjpdareload"" uri=""http://www.netbeans.org/ns/j2se-project/1"">"
,,"+            <attribute default=""${build.classes.dir}"" name=""dir""/>"
,,+            <sequential>
,,+                <nbjpdareload>
,,"+                    <fileset dir=""@{dir}"" includes=""${fix.classes}"">"
,,"+                        <include name=""${fix.includes}*.class""/>"
,,+                    </fileset>
,,+                </nbjpdareload>
,,+            </sequential>
,,+        </macrodef>
,,+    </target>
,,"+    <target name=""-init-debug-args"">"
,,"+        <property name=""version-output"" value=""java version &quot;${ant.java.version}""/>"
,,"+        <condition property=""have-jdk-older-than-1.4"">"
,,+            <or>
,,"+                <contains string=""${version-output}"" substring=""java version &quot;1.0""/>"
,,"+                <contains string=""${version-output}"" substring=""java version &quot;1.1""/>"
,,"+                <contains string=""${version-output}"" substring=""java version &quot;1.2""/>"
,,"+                <contains string=""${version-output}"" substring=""java version &quot;1.3""/>"
,,+            </or>
,,+        </condition>
,,"+        <condition else=""-Xdebug"" property=""debug-args-line"" value=""-Xdebug -Xnoagent -Djava.compiler=none"">"
,,"+            <istrue value=""${have-jdk-older-than-1.4}""/>"
,,+        </condition>
,,"+        <condition else=""dt_socket"" property=""debug-transport-by-os"" value=""dt_shmem"">"
,,"+            <os family=""windows""/>"
,,+        </condition>
,,"+        <condition else=""${debug-transport-by-os}"" property=""debug-transport"" value=""${debug.transport}"">"
,,"+            <isset property=""debug.transport""/>"
,,+        </condition>
,,+    </target>
,,"+    <target depends=""-init-debug-args"" name=""-init-macrodef-debug"">"
,,"+        <macrodef name=""debug"" uri=""http://www.netbeans.org/ns/j2se-project/3"">"
,,"+            <attribute default=""${main.class}"" name=""classname""/>"
,,"+            <attribute default=""${debug.classpath}"" name=""classpath""/>"
,,"+            <element name=""customize"" optional=""true""/>"
,,+            <sequential>
,,"+                <java classname=""@{classname}"" dir=""${work.dir}"" failonerror=""${java.failonerror}"" fork=""true"">"
,,"+                    <jvmarg line=""${endorsed.classpath.cmd.line.arg}""/>"
,,"+                    <jvmarg line=""${debug-args-line}""/>"
,,"+                    <jvmarg value=""-Xrunjdwp:transport=${debug-transport},address=${jpda.address}""/>"
,,"+                    <jvmarg value=""-Dfile.encoding=${runtime.encoding}""/>"
,,"+                    <redirector errorencoding=""${runtime.encoding}"" inputencoding=""${runtime.encoding}"" outputencoding=""${runtime.encoding}""/>"
,,"+                    <jvmarg line=""${run.jvmargs}""/>"
,,"+                    <jvmarg line=""${run.jvmargs.ide}""/>"
,,+                    <classpath>
,,"+                        <path path=""@{classpath}""/>"
,,+                    </classpath>
,,+                    <syspropertyset>
,,"+                        <propertyref prefix=""run-sys-prop.""/>"
,,"+                        <mapper from=""run-sys-prop.*"" to=""*"" type=""glob""/>"
,,+                    </syspropertyset>
,,+                    <customize/>
,,+                </java>
,,+            </sequential>
,,+        </macrodef>
,,+    </target>
,,"+    <target name=""-init-macrodef-java"">"
,,"+        <macrodef name=""java"" uri=""http://www.netbeans.org/ns/j2se-project/1"">"
,,"+            <attribute default=""${main.class}"" name=""classname""/>"
,,"+            <attribute default=""${run.classpath}"" name=""classpath""/>"
,,"+            <attribute default=""jvm"" name=""jvm""/>"
,,"+            <element name=""customize"" optional=""true""/>"
,,+            <sequential>
,,"+                <java classname=""@{classname}"" dir=""${work.dir}"" failonerror=""${java.failonerror}"" fork=""true"">"
,,"+                    <jvmarg line=""${endorsed.classpath.cmd.line.arg}""/>"
,,"+                    <jvmarg value=""-Dfile.encoding=${runtime.encoding}""/>"
,,"+                    <redirector errorencoding=""${runtime.encoding}"" inputencoding=""${runtime.encoding}"" outputencoding=""${runtime.encoding}""/>"
,,"+                    <jvmarg line=""${run.jvmargs}""/>"
,,"+                    <jvmarg line=""${run.jvmargs.ide}""/>"
,,+                    <classpath>
,,"+                        <path path=""@{classpath}""/>"
,,+                    </classpath>
,,+                    <syspropertyset>
,,"+                        <propertyref prefix=""run-sys-prop.""/>"
,,"+                        <mapper from=""run-sys-prop.*"" to=""*"" type=""glob""/>"
,,+                    </syspropertyset>
,,+                    <customize/>
,,+                </java>
,,+            </sequential>
,,+        </macrodef>
,,+    </target>
,,"+    <target name=""-init-macrodef-copylibs"">"
,,"+        <macrodef name=""copylibs"" uri=""http://www.netbeans.org/ns/j2se-project/3"">"
,,"+            <attribute default=""${manifest.file}"" name=""manifest""/>"
,,"+            <element name=""customize"" optional=""true""/>"
,,+            <sequential>
,,"+                <property location=""${build.classes.dir}"" name=""build.classes.dir.resolved""/>"
,,"+                <pathconvert property=""run.classpath.without.build.classes.dir"">"
,,"+                    <path path=""${run.classpath}""/>"
,,"+                    <map from=""${build.classes.dir.resolved}"" to=""""/>"
,,+                </pathconvert>
,,"+                <pathconvert pathsep="" "" property=""jar.classpath"">"
,,"+                    <path path=""${run.classpath.without.build.classes.dir}""/>"
,,+                    <chainedmapper>
,,+                        <flattenmapper/>
,,+                        <filtermapper>
,,"+                            <replacestring from="" "" to=""%20""/>"
,,+                        </filtermapper>
,,"+                        <globmapper from=""*"" to=""lib/*""/>"
,,+                    </chainedmapper>
,,+                </pathconvert>
,,"+                <taskdef classname=""org.netbeans.modules.java.j2seproject.copylibstask.CopyLibs"" classpath=""${libs.CopyLibs.classpath}"" name=""copylibs""/>"
,,"+                <copylibs compress=""${jar.compress}"" excludeFromCopy=""${copylibs.excludes}"" index=""${jar.index}"" indexMetaInf=""${jar.index.metainf}"" jarfile=""${dist.jar}"" manifest=""@{manifest}"" manifestencoding=""UTF-8"" rebase=""${copylibs.rebase}"" runtimeclasspath=""${run.classpath.without.build.classes.dir}"">"
,,"+                    <fileset dir=""${build.classes.dir}"" excludes=""${dist.archive.excludes}""/>"
,,+                    <manifest>
,,"+                        <attribute name=""Class-Path"" value=""${jar.classpath}""/>"
,,+                        <customize/>
,,+                    </manifest>
,,+                </copylibs>
,,+            </sequential>
,,+        </macrodef>
,,+    </target>
,,"+    <target name=""-init-presetdef-jar"">"
,,"+        <presetdef name=""jar"" uri=""http://www.netbeans.org/ns/j2se-project/1"">"
,,"+            <jar compress=""${jar.compress}"" index=""${jar.index}"" jarfile=""${dist.jar}"" manifestencoding=""UTF-8"">"
,,"+                <j2seproject1:fileset dir=""${build.classes.dir}"" excludes=""${dist.archive.excludes}""/>"
,,+            </jar>
,,+        </presetdef>
,,+    </target>
,,"+    <target name=""-init-ap-cmdline-properties"">"
,,"+        <property name=""annotation.processing.enabled"" value=""true""/>"
,,"+        <property name=""annotation.processing.processors.list"" value=""""/>"
,,"+        <property name=""annotation.processing.processor.options"" value=""""/>"
,,"+        <property name=""annotation.processing.run.all.processors"" value=""true""/>"
,,"+        <property name=""javac.processorpath"" value=""${javac.classpath}""/>"
,,"+        <property name=""javac.test.processorpath"" value=""${javac.test.classpath}""/>"
,,"+        <condition property=""ap.supported.internal"" value=""true"">"
,,+            <not>
,,"+                <matches pattern=""1\.[0-5](\..*)?"" string=""${javac.source}""/>"
,,+            </not>
,,+        </condition>
,,+    </target>
,,"+    <target depends=""-init-ap-cmdline-properties"" if=""ap.supported.internal"" name=""-init-ap-cmdline-supported"">"
,,"+        <condition else="""" property=""ap.processors.internal"" value=""-processor ${annotation.processing.processors.list}"">"
,,"+            <isfalse value=""${annotation.processing.run.all.processors}""/>"
,,+        </condition>
,,"+        <condition else="""" property=""ap.proc.none.internal"" value=""-proc:none"">"
,,"+            <isfalse value=""${annotation.processing.enabled}""/>"
,,+        </condition>
,,+    </target>
,,"+    <target depends=""-init-ap-cmdline-properties,-init-ap-cmdline-supported"" name=""-init-ap-cmdline"">"
,,"+        <property name=""ap.cmd.line.internal"" value=""""/>"
,,+    </target>
,,"+    <target depends=""-pre-init,-init-private,-init-user,-init-project,-do-init,-post-init,-init-check,-init-macrodef-property,-init-macrodef-javac,-init-macrodef-test,-init-macrodef-test-debug,-init-macrodef-nbjpda,-init-macrodef-debug,-init-macrodef-java,-init-presetdef-jar,-init-ap-cmdline"" name=""init""/>"
,,+    <!--
,,+                ===================
,,+                COMPILATION SECTION
,,+                ===================
,,+            -->
,,"+    <target name=""-deps-jar-init"" unless=""built-jar.properties"">"
,,"+        <property location=""${build.dir}/built-jar.properties"" name=""built-jar.properties""/>"
,,"+        <delete file=""${built-jar.properties}"" quiet=""true""/>"
,,+    </target>
,,"+    <target if=""already.built.jar.${basedir}"" name=""-warn-already-built-jar"">"
,,"+        <echo level=""warn"" message=""Cycle detected: Calculator was already built""/>"
,,+    </target>
,,"+    <target depends=""init,-deps-jar-init"" name=""deps-jar"" unless=""no.deps"">"
,,"+        <mkdir dir=""${build.dir}""/>"
,,"+        <touch file=""${built-jar.properties}"" verbose=""false""/>"
,,"+        <property file=""${built-jar.properties}"" prefix=""already.built.jar.""/>"
,,"+        <antcall target=""-warn-already-built-jar""/>"
,,"+        <propertyfile file=""${built-jar.properties}"">"
,,"+            <entry key=""${basedir}"" value=""""/>"
,,+        </propertyfile>
,,+    </target>
,,"+    <target depends=""init,-check-automatic-build,-clean-after-automatic-build"" name=""-verify-automatic-build""/>"
,,"+    <target depends=""init"" name=""-check-automatic-build"">"
,,"+        <available file=""${build.classes.dir}/.netbeans_automatic_build"" property=""netbeans.automatic.build""/>"
,,+    </target>
,,"+    <target depends=""init"" if=""netbeans.automatic.build"" name=""-clean-after-automatic-build"">"
,,"+        <antcall target=""clean""/>"
,,+    </target>
,,"+    <target depends=""init,deps-jar"" name=""-pre-pre-compile"">"
,,"+        <mkdir dir=""${build.classes.dir}""/>"
,,+    </target>
,,"+    <target name=""-pre-compile"">"
,,+        <!-- Empty placeholder for easier customization. -->
,,+        <!-- You can override this target in the ../build.xml file. -->
,,+    </target>
,,"+    <target if=""do.depend.true"" name=""-compile-depend"">"
,,"+        <pathconvert property=""build.generated.subdirs"">"
,,"+            <dirset dir=""${build.generated.sources.dir}"" erroronmissingdir=""false"">"
,,"+                <include name=""*""/>"
,,+            </dirset>
,,+        </pathconvert>
,,"+        <j2seproject3:depend srcdir=""${src.dir}:${build.generated.subdirs}""/>"
,,+    </target>
,,"+    <target depends=""init,deps-jar,-pre-pre-compile,-pre-compile, -copy-persistence-xml,-compile-depend"" if=""have.sources"" name=""-do-compile"">"
,,"+        <j2seproject3:javac gensrcdir=""${build.generated.sources.dir}""/>"
,,"+        <copy todir=""${build.classes.dir}"">"
,,"+            <fileset dir=""${src.dir}"" excludes=""${build.classes.excludes},${excludes}"" includes=""${includes}""/>"
,,+        </copy>
,,+    </target>
,,"+    <target if=""has.persistence.xml"" name=""-copy-persistence-xml"">"
,,"+        <mkdir dir=""${build.classes.dir}/META-INF""/>"
,,"+        <copy todir=""${build.classes.dir}/META-INF"">"
,,"+            <fileset dir=""${meta.inf.dir}"" includes=""persistence.xml orm.xml""/>"
,,+        </copy>
,,+    </target>
,,"+    <target name=""-post-compile"">"
,,+        <!-- Empty placeholder for easier customization. -->
,,+        <!-- You can override this target in the ../build.xml file. -->
,,+    </target>
,,"+    <target depends=""init,deps-jar,-verify-automatic-build,-pre-pre-compile,-pre-compile,-do-compile,-post-compile"" description=""Compile project."" name=""compile""/>"
,,"+    <target name=""-pre-compile-single"">"
,,+        <!-- Empty placeholder for easier customization. -->
,,+        <!-- You can override this target in the ../build.xml file. -->
,,+    </target>
,,"+    <target depends=""init,deps-jar,-pre-pre-compile"" name=""-do-compile-single"">"
,,"+        <fail unless=""javac.includes"">Must select some files in the IDE or set javac.includes</fail>"
,,+        <j2seproject3:force-recompile/>
,,"+        <j2seproject3:javac excludes="""" gensrcdir=""${build.generated.sources.dir}"" includes=""${javac.includes}"" sourcepath=""${src.dir}""/>"
,,+    </target>
,,"+    <target name=""-post-compile-single"">"
,,+        <!-- Empty placeholder for easier customization. -->
,,+        <!-- You can override this target in the ../build.xml file. -->
,,+    </target>
,,"+    <target depends=""init,deps-jar,-verify-automatic-build,-pre-pre-compile,-pre-compile-single,-do-compile-single,-post-compile-single"" name=""compile-single""/>"
,,+    <!--
,,+                ====================
,,+                JAR BUILDING SECTION
,,+                ====================
,,+            -->
,,"+    <target depends=""init"" name=""-pre-pre-jar"">"
,,"+        <dirname file=""${dist.jar}"" property=""dist.jar.dir""/>"
,,"+        <mkdir dir=""${dist.jar.dir}""/>"
,,+    </target>
,,"+    <target name=""-pre-jar"">"
,,+        <!-- Empty placeholder for easier customization. -->
,,+        <!-- You can override this target in the ../build.xml file. -->
,,+    </target>
,,"+    <target depends=""init"" if=""do.archive"" name=""-do-jar-create-manifest"" unless=""manifest.available"">"
,,"+        <tempfile deleteonexit=""true"" destdir=""${build.dir}"" property=""tmp.manifest.file""/>"
,,"+        <touch file=""${tmp.manifest.file}"" verbose=""false""/>"
,,+    </target>
,,"+    <target depends=""init"" if=""do.archive+manifest.available"" name=""-do-jar-copy-manifest"">"
,,"+        <tempfile deleteonexit=""true"" destdir=""${build.dir}"" property=""tmp.manifest.file""/>"
