Filename,Buggy/Deleted,Fixed/Added
Benchmark.java,imBsi = mBsi.toImmutableBitSliceIndex();,if (mBsi != null ) imBsi = mBsi.toImmutableBitSliceIndex();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,int[] array = bitmap[k].toArray();,if (bitmap[k] != null ) int[] array = bitmap[k].toArray();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,size += bitmap[k].sizeInBytes();,if (bitmap[k] != null ) size += bitmap[k].sizeInBytes();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,int[] array = bitmap[k].toArray();,if (bitmap[k] != null ) int[] array = bitmap[k].toArray();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,cardinality += bitmap[k].cardinality();,if (bitmap[k] != null ) cardinality += bitmap[k].cardinality();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,size += ewah[k].sizeInBytes();,if (ewah[k] != null ) size += ewah[k].sizeInBytes();
SpeedyRoaringBenchmark.java,cardinality += ewah[k].cardinality();,if (ewah[k] != null ) cardinality += ewah[k].cardinality();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,int[] array = ewah[k].toArray();,if (ewah[k] != null ) int[] array = ewah[k].toArray();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,size += ewah[k].sizeInBytes();,if (ewah[k] != null ) size += ewah[k].sizeInBytes();
SpeedyRoaringBenchmark.java,cardinality += ewah[k].cardinality();,if (ewah[k] != null ) cardinality += ewah[k].cardinality();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,int[] array = ewah[k].toArray();,if (ewah[k] != null ) int[] array = ewah[k].toArray();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,size += bitmap[k].getSizeInBytes();,if (bitmap[k] != null ) size += bitmap[k].getSizeInBytes();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,int[] array = bitmap[k].toArray();,if (bitmap[k] != null ) int[] array = bitmap[k].toArray();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,int[] array = bitmap[k].toArray();,if (bitmap[k] != null ) int[] array = bitmap[k].toArray();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,Iterator<Integer> i = bitmap[k].iterator(); i,if (i != null ) Iterator<Integer> i = bitmap[k].iterator(); i
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,size += ewah[k].sizeInBytes();,if (ewah[k] != null ) size += ewah[k].sizeInBytes();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,int[] array = ewah[k].toArray();,if (ewah[k] != null ) int[] array = ewah[k].toArray();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,size += ewah[k].sizeInBytes();,if (ewah[k] != null ) size += ewah[k].sizeInBytes();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,int[] array = ewah[k].toArray();,if (ewah[k] != null ) int[] array = ewah[k].toArray();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
StarSchemaBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
StarSchemaBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
UniformDataGenerator.java,ans[k] = i.next().intValue();,if (i != null ) ans[k] = i.next().intValue();
UniformDistribution.java,double a = this.rand.nextDouble();,if (this != null ) double a = this.rand.nextDouble();
UniformDistribution.java,Object[] tab = hs.toArray();,if (hs != null ) Object[] tab = hs.toArray();
ZipfianDistribution.java,double a = this.rand.nextDouble();,if (this != null ) double a = this.rand.nextDouble();
ZipfianDistribution.java,Object[] tab = hs.toArray();,if (hs != null ) Object[] tab = hs.toArray();
ArrayContainer.java,final ArrayContainer x = (ArrayContainer) super.clone();,if (super != null ) final ArrayContainer x = (ArrayContainer) super.clone();
BitmapContainer.java,int card = this.expensiveComputeCardinality();,if (this != null ) int card = this.expensiveComputeCardinality();
RoaringBitmap.java,ArrayContainer newac = ContainerFactory.getArrayContainer();,if (ContainerFactory != null ) ArrayContainer newac = ContainerFactory.getArrayContainer();
RoaringBitmap.java,final ShortIterator si = s.getValue().getShortIterator();,if (s != null ) final ShortIterator si = s.getValue().getShortIterator();
RoaringBitmap.java,RoaringBitmap x = (RoaringBitmap) super.clone();,if (super != null ) RoaringBitmap x = (RoaringBitmap) super.clone();
RoaringBitmap.java,int nbNodes = this.highlowcontainer.size();,if (this != null ) int nbNodes = this.highlowcontainer.size();
SpeedyArray.java,sa = (SpeedyArray) super.clone();,if (super != null ) sa = (SpeedyArray) super.clone();
SpeedyRoaringBitmap.java,x.highlowcontainer = highlowcontainer.clone();,if (highlowcontainer != null ) x.highlowcontainer = highlowcontainer.clone();
SpeedyRoaringBitmap.java,int nbNodes = this.highlowcontainer.size();,if (this != null ) int nbNodes = this.highlowcontainer.size();
Util.java,average /= rb.highlowcontainer.size();,if (rb != null ) average /= rb.highlowcontainer.size();
BenchSpeedyRBConcise.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
BenchSpeedyRBConcise.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
BenchSpeedyRBConcise.java,size += bitmap[k].getSizeInBytes(); //first array (bitmap),if ((bitmap) != null ) size += bitmap[k].getSizeInBytes(); //first array (bitmap)
BenchSpeedyRBConcise.java,cardinality += bitmap[k].getCardinality();,if (bitmap[k] != null ) cardinality += bitmap[k].getCardinality();
BenchSpeedyRBConcise.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
BenchSpeedyRBConcise.java,int[] array = bitmap[k].getIntegers();,if (bitmap[k] != null ) int[] array = bitmap[k].getIntegers();
BenchSpeedyRBConcise.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
BenchSpeedyRBConcise.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
BenchSpeedyRBConcise.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
BenchSpeedyRBConcise.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
BenchSpeedyRBConcise.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
BenchSpeedyRBConcise.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
BenchSpeedyRBConcise.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
BenchSpeedyRBConcise.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
BenchSpeedyRBConcise.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
BenchSpeedyRBConcise.java,int[] array = bitmap[k].getIntegers();,if (bitmap[k] != null ) int[] array = bitmap[k].getIntegers();
Benchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
Benchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
Benchmark.java,size += bitmap[k].getSizeInBytes(); //first array (bitmap),if ((bitmap) != null ) size += bitmap[k].getSizeInBytes(); //first array (bitmap)
Benchmark.java,cardinality += bitmap[k].getCardinality();,if (bitmap[k] != null ) cardinality += bitmap[k].getCardinality();
Benchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
Benchmark.java,int[] array = bitmap[k].getIntegers();,if (bitmap[k] != null ) int[] array = bitmap[k].getIntegers();
Benchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
Benchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
Benchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
Benchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
Benchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
Benchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
Benchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SerializableStarSchemaBenchmark.java,int[] array = bitmap.getIntegers();,if (bitmap != null ) int[] array = bitmap.getIntegers();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,size += bitmap[k].getSizeInBytes(); //first array (bitmap),if ((bitmap) != null ) size += bitmap[k].getSizeInBytes(); //first array (bitmap)
SpeedyRoaringBenchmark.java,cardinality += bitmap[k].getCardinality();,if (bitmap[k] != null ) cardinality += bitmap[k].getCardinality();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,int[] array = bitmap[k].getIntegers();,if (bitmap[k] != null ) int[] array = bitmap[k].getIntegers();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,bef = System.currentTimeMillis();,if (System != null ) bef = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,aft = System.currentTimeMillis();,if (System != null ) aft = System.currentTimeMillis();
SpeedyRoaringBenchmark.java,int[] array = bitmap[k].getIntegers();,if (bitmap[k] != null ) int[] array = bitmap[k].getIntegers();
StarSchemaBenchmark.java,int[] array = bitmap[k].getIntegers();,if (bitmap[k] != null ) int[] array = bitmap[k].getIntegers();
TestsSpeedyRoaringBitmap.java,int[] array = rrand.getIntegers();,if (rrand != null ) int[] array = rrand.getIntegers();
TestsSpeedyRoaringBitmap.java,int[] array = rrand.getIntegers();,if (rrand != null ) int[] array = rrand.getIntegers();
TestsSpeedyRoaringBitmap.java,int[] arrayres = rrand.getIntegers();,if (rrand != null ) int[] arrayres = rrand.getIntegers();
TestsSpeedyRoaringBitmap.java,int[] array = rr.getIntegers();,if (rr != null ) int[] array = rr.getIntegers();
TestsSpeedyRoaringBitmap.java,int[] arrayrr = rb.getIntegers();,if (rb != null ) int[] arrayrr = rb.getIntegers();
TestsSpeedyRoaringBitmap.java,int[] array = rror.getIntegers();,if (rror != null ) int[] array = rror.getIntegers();
TestsSpeedyRoaringBitmap.java,int[] arrayrr = rr.getIntegers();,if (rr != null ) int[] arrayrr = rr.getIntegers();
TestsSpeedyRoaringBitmap.java,int[] arrayor = rror.getIntegers();,if (rror != null ) int[] arrayor = rror.getIntegers();
BenchmarkReal.java,start=System.nanoTime();,if (start=System != null ) start=System.nanoTime();
BenchmarkReal.java,stop=System.nanoTime();,if (stop=System != null ) stop=System.nanoTime();
BenchmarkReal.java,start=System.nanoTime();,if (start=System != null ) start=System.nanoTime();
BenchmarkReal.java,stop=System.nanoTime();,if (stop=System != null ) stop=System.nanoTime();
ArrayContainer.java,ArrayContainer answer = ContainerFactory.getArrayContainer();,if (ContainerFactory != null ) ArrayContainer answer = ContainerFactory.getArrayContainer();
ArrayContainer.java,ArrayContainer answer = ContainerFactory.getArrayContainer();,if (ContainerFactory != null ) ArrayContainer answer = ContainerFactory.getArrayContainer();
ArrayContainer.java,ArrayContainer answer = ContainerFactory.getArrayContainer();,if (ContainerFactory != null ) ArrayContainer answer = ContainerFactory.getArrayContainer();
ArrayContainer.java,final ArrayContainer x = (ArrayContainer) super.clone();,if (super != null ) final ArrayContainer x = (ArrayContainer) super.clone();
ArrayContainer.java,final ArrayContainer answer = ContainerFactory.getArrayContainer();,if (ContainerFactory != null ) final ArrayContainer answer = ContainerFactory.getArrayContainer();
BitmapContainer.java,final BitmapContainer answer = ContainerFactory.getUnintializedBitmapContainer();,if (ContainerFactory != null ) final BitmapContainer answer = ContainerFactory.getUnintializedBitmapContainer();
BitmapContainer.java,final BitmapContainer answer = ContainerFactory.getUnintializedBitmapContainer();,if (ContainerFactory != null ) final BitmapContainer answer = ContainerFactory.getUnintializedBitmapContainer();
BitmapContainer.java,final ArrayContainer answer = ContainerFactory.getArrayContainer();,if (ContainerFactory != null ) final ArrayContainer answer = ContainerFactory.getArrayContainer();
BitmapContainer.java,final BitmapContainer answer = ContainerFactory.getUnintializedBitmapContainer();,if (ContainerFactory != null ) final BitmapContainer answer = ContainerFactory.getUnintializedBitmapContainer();
BitmapContainer.java,final BitmapContainer x = (BitmapContainer) super.clone();,if (super != null ) final BitmapContainer x = (BitmapContainer) super.clone();
SpeedyArray.java,sa = (SpeedyArray) super.clone();,if (super != null ) sa = (SpeedyArray) super.clone();
SpeedyRoaringBitmap.java,x.highlowcontainer = highlowcontainer.clone();,if (highlowcontainer != null ) x.highlowcontainer = highlowcontainer.clone();
SpeedyRoaringBitmap.java,int nbNodes = this.highlowcontainer.size();,if (this != null ) int nbNodes = this.highlowcontainer.size();
TestsSpeedyRoaringBitmap.java,int[] array = rr.getIntegers();,if (rr != null ) int[] array = rr.getIntegers();
TestsSpeedyRoaringBitmap.java,int[] array = rrand.getIntegers();,if (rrand != null ) int[] array = rrand.getIntegers();
TestsSpeedyRoaringBitmap.java,int[] array = rrand.getIntegers();,if (rrand != null ) int[] array = rrand.getIntegers();
TestsSpeedyRoaringBitmap.java,int[] array = rror.getIntegers();,if (rror != null ) int[] array = rror.getIntegers();
TestsSpeedyRoaringBitmap.java,int[] arrayrr = rr.getIntegers();,if (rr != null ) int[] arrayrr = rr.getIntegers();
TestsSpeedyRoaringBitmap.java,int[] arrayor = rror.getIntegers();,if (rror != null ) int[] arrayor = rror.getIntegers();
TestsSpeedyRoaringBitmap.java,int[] arrayres = rrand.getIntegers();,if (rrand != null ) int[] arrayres = rrand.getIntegers();
TestsSpeedyRoaringBitmap.java,int[] arrayrr = rb.getIntegers();,if (rb != null ) int[] arrayrr = rb.getIntegers();
TestsSpeedyRoaringBitmap.java,int[] array = rr.getIntegers();,if (rr != null ) int[] array = rr.getIntegers();
TestsSpeedyRoaringBitmap.java,int[] array = rrand.getIntegers();,if (rrand != null ) int[] array = rrand.getIntegers();
TestsSpeedyRoaringBitmap.java,int[] array = rrand.getIntegers();,if (rrand != null ) int[] array = rrand.getIntegers();
TestsSpeedyRoaringBitmap.java,int[] array = rror.getIntegers();,if (rror != null ) int[] array = rror.getIntegers();
TestsSpeedyRoaringBitmap.java,int[] arrayrr = rr.getIntegers();,if (rr != null ) int[] arrayrr = rr.getIntegers();
TestsSpeedyRoaringBitmap.java,int[] arrayor = rror.getIntegers();,if (rror != null ) int[] arrayor = rror.getIntegers();
Benchmark.java,FileWriter fw = new FileWriter(file.getAbsoluteFile());,if (FileWriter(file != null ) FileWriter fw = new FileWriter(file.getAbsoluteFile());
BitmapContainer.java,final BitmapContainer answer = ContainerFactory.getUnintializedBitmapContainer();,if (ContainerFactory != null ) final BitmapContainer answer = ContainerFactory.getUnintializedBitmapContainer();
